date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:57:13	321/321	---M--	200	added ('OK')	image/png	etag:%22653b85bb-141%22	https://geeksui.codescandy.com/geeks/assets/images/png/dot-move.png	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/images/png/dot-move.png	(from https://geeksui.codescandy.com/geeks/pages/dashboard/chat-app.html)
17:57:14	8972/8972	---M--	200	added ('OK')	image/jpeg	etag:%22653b85bb-230c%22	https://geeksui.codescandy.com/geeks/assets/images/avatar/avatar-21.jpg	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/images/avatar/avatar-21.jpg	(from https://geeksui.codescandy.com/geeks/pages/dashboard/chat-app.html)
17:57:14	388/388	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-184%22	https://geeksui.codescandy.com/geeks/assets/js/vendors/chat.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/js/vendors/chat.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/chat-app.html)
17:57:15	65644/65644	---MCZ	200	added ('OK')	text/html	etag:W/%22653b85ba-1006c%22	https://geeksui.codescandy.com/geeks/pages/dashboard/mail-draft.html	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/pages/dashboard/mail-draft.html	(from https://geeksui.codescandy.com/geeks/pages/dashboard/mail.html)
17:57:15	69739/69739	---MCZ	200	added ('OK')	text/html	etag:W/%22653b85ba-1106b%22	https://geeksui.codescandy.com/geeks/pages/dashboard/mail-details.html	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/pages/dashboard/mail-details.html	(from https://geeksui.codescandy.com/geeks/pages/dashboard/mail.html)
17:57:17	790/790	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-316%22	https://geeksui.codescandy.com/geeks/assets/js/vendors/calendar.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/js/vendors/calendar.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/calendar.html)
17:57:18	58862/58862	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e5ee-+ZKgjIb4ixCr01+uINRo7FLIJOY%22	https://cdn.jsdelivr.net/npm/moment@2.29.1/min/moment.min.js	D:/web%20Interface/kale/kale/cdn.jsdelivr.net/npm/moment@2.29.1/min/moment.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/calendar.html)
17:57:18	281676/281676	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-44c4c%22	https://geeksui.codescandy.com/geeks/assets/libs/fullcalendar/index.global.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/fullcalendar/index.global.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/calendar.html)
17:57:18	11941/11941	---MCZ	200	added ('OK')	text/css	etag:W/%22653b85bb-2ea5%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-bs5/css/dataTables.bootstrap5.min.css	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:19	7793/7793	---MCZ	200	added ('OK')	text/css	etag:W/%22653b85bb-1e71%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons-bs5/css/buttons.bootstrap5.min.css	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons-bs5/css/buttons.bootstrap5.min.css	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:21	86195/86195	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-150b3%22	https://geeksui.codescandy.com/geeks/assets/js/vendors/jquery.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/js/vendors/jquery.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:21	87110/87110	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-15446%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net/js/jquery.dataTables.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net/js/jquery.dataTables.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:21	2353/2353	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-931%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-bs5/js/dataTables.bootstrap5.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:22	14778/14778	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-39ba%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-responsive/js/dataTables.responsive.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:22	1627/1627	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-65b%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-responsive-bs5/js/responsive.bootstrap5.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-responsive-bs5/js/responsive.bootstrap5.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:23	25577/25577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-63e9%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/dataTables.buttons.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:23	1693/1693	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-69d%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons-bs5/js/buttons.bootstrap5.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons-bs5/js/buttons.bootstrap5.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:23	25211/25211	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-627b%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.html5.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:24	25634/25634	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-6422%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.flash.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.flash.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:24	2669/2669	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-a6d%22	https://geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.print.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/datatables.net-buttons/js/buttons.print.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:26	1333/1333	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-535%22	https://geeksui.codescandy.com/geeks/assets/js/vendors/datatables.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/js/vendors/datatables.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
17:57:35	1357654/1357654	---MCZ	200	added ('OK')	application/javascript	etag:W/%22653b85bb-14b756%22	https://geeksui.codescandy.com/geeks/assets/libs/pdfmake/build/pdfmake.min.js	D:/web%20Interface/kale/kale/geeksui.codescandy.com/geeks/assets/libs/pdfmake/build/pdfmake.min.js	(from https://geeksui.codescandy.com/geeks/pages/dashboard/datatables.html)
